5.308832606955	5.0000860693062235	0
5.614426440124	5.000328819309674	0
5.922173652446	5.000975985548972	0
6.22572665237	5.0326192579286	0
6.509415962	5.142701338446	0
6.75139734455	5.327055290584	0
6.93651831492	5.577329086174	0
7.04234870314	5.8625912630990005	0
7.09003625679	6.16595388651	0
7.1356766484200005	6.4703161719	0
7.18116053624	6.76735056575	0
7.19242687903	7.07177641083	0
7.11967596349	7.36716483976	0
6.96778631175	7.63074879929	0
6.74310163798	7.84623809175	0
6.47353318582	7.987385436409999	0
6.17548047682	8.05177579896	0
5.8622789317079995	8.065528809629999	0
5.550126035156	8.03449273074	0
5.252864506324	7.960862952039999	0
4.9689554170143	7.8460691458300005	0
4.704028133964	7.692484010079999	0
4.479202135191	7.48760874153	0
4.319518684491	7.22867457102	0
4.210615264272	6.93343957701	0
4.055527507689	6.66605364632	0
3.84153144072	6.45336790879	0
3.61889917579	6.24365488451	0
3.47654945772	5.977689240384	0
3.45533757349	5.66964218801	0
3.56061966677	5.386792567593	0
3.7711749170099997	5.169726549712	0
4.046496906114	5.0242719997754	0
4.342386532559	4.9456068253784	0
5.308832606955	5.0000860693062235	0
